WXSC_Name,NedName,ClusterID,ra,dec,z_cmb,TTye,AxRatio,logW,logW_err,L_dist,ftot_W1,ftot_W1_err,magW1,magW1_err,MW1,MW1_err,MW1_debiased,MW1_debiased_err,bias_W1,MW1_final,MW1_final_err,ftot_W2,ftot_W2_err,magW2,magW2_err,MW2,MW2_err,MW2_debiased,MW2_debiased_err,bias_W2,MW2_final,MW2_final_err
2MASXJ10434721-2422046,ESO501-G086,Hydra,160.9467,-24.3680,0.0129,Sc,0.4920,2.5450,0.0170,55.9100,29.1740,0.3300,10.1101,0.0124,-23.6273,0.0124,-23.5987,0.0128,-0.0286,-23.5987,0.0128,17.8010,0.2680,10.0085,0.0165,-23.7289,0.0165,-23.6979,0.0168,-0.0310,-23.6979,0.0168
2MASXJ10435053-3815476,ESO318-G004,Antlia,160.9606,-38.2632,0.0081,Sc,0.3030,2.5820,0.0090,34.9400,76.4630,0.7910,9.0465,0.0114,-23.6701,0.0114,-23.6666,0.0114,-0.0036,-23.6666,0.0114,45.8560,0.5480,8.9635,0.0131,-23.7531,0.0131,-23.7495,0.0131,-0.0036,-23.7495,0.0131
2MASXJ10442444-3212350,ESO437-G056,Antlia,161.1018,-32.2097,0.0102,Sb,0.7450,2.4880,0.0450,44.0100,26.9850,0.3130,10.2226,0.0128,-22.9952,0.0128,-22.9728,0.0130,-0.0224,-23.0310,0.0142,15.3590,0.2200,10.2015,0.0157,-23.0163,0.0157,-22.9960,0.0158,-0.0203,-23.0690,0.0174
2MASXJ10471919-2426172,NGC3383,Hydra,161.8300,-24.4381,0.0128,Sb,0.7370,2.6820,0.1060,55.2800,35.9710,0.4020,9.9152,0.0123,-23.7977,0.0123,-23.7924,0.0123,-0.0053,-24.0216,0.0260,22.0340,0.2700,9.8155,0.0135,-23.8973,0.0135,-23.8872,0.0135,-0.0101,-24.2010,0.0342
2MASXJ10482942-2138050,ESO569-G009,Hydra,162.1224,-21.6347,0.0139,Sc,0.7080,2.4590,0.2660,60.4000,10.3160,0.1370,11.2407,0.0146,-22.6645,0.0146,-22.5714,0.0173,-0.0931,-22.5714,0.0173,6.0930,0.1060,11.1743,0.0190,-22.7309,0.0190,-22.6431,0.0209,-0.0878,-22.6431,0.0209
2MASXJ10520436+5536066,UGC05976,UrsaMajor,163.0114,55.6012,0.0046,Sc,0.6900,1.8510,0.0120,19.8100,5.8870,0.1000,11.8248,0.0186,-19.6597,0.0186,-16.6220,0.3043,-3.0376,Nan,Nan,3.2280,0.1390,11.8384,0.0468,-19.6460,0.0468,-16.8580,0.2827,-2.7880,Nan,Nan
2MASXJ10533335-2923377,ESO437-G069,Hydra,163.3890,-29.3939,0.0049,Sc,0.4470,2.3290,0.0500,21.1300,29.7110,0.3630,10.0610,0.0134,-21.5635,0.0134,-21.1885,0.0398,-0.3750,-21.1885,0.0398,19.4510,0.2750,9.8836,0.0155,-21.7409,0.0155,-21.4420,0.0337,-0.2989,-21.4420,0.0337
2MASXJ10544007-2103596,NGC3464,Hydra,163.6670,-21.0666,0.0115,Sc,0.6880,2.5950,0.0150,49.9000,63.5820,0.6770,9.2607,0.0117,-24.2298,0.0117,-24.2143,0.0118,-0.0155,-24.2143,0.0118,37.6490,0.4950,9.1912,0.0144,-24.2993,0.0144,-24.2778,0.0146,-0.0215,-24.2778,0.0146
2MASXJ10551336-2608266,NGC3463,Hydra,163.8057,-26.1407,0.0144,Sb,0.5800,2.6620,0.0220,62.5500,38.6300,0.4400,9.8455,0.0125,-24.1357,0.0125,-24.1287,0.0125,-0.0070,-24.3402,0.0246,22.3790,0.3100,9.8075,0.0152,-24.1737,0.0152,-24.1619,0.0152,-0.0117,-24.4509,0.0327
2MASXJ10561372-3156174,ESO437-G072,Antlia,164.0572,-31.9382,0.0126,Sc,0.3440,2.5480,0.0050,54.7200,24.7230,0.2760,10.2838,0.0123,-23.4069,0.0123,-23.4015,0.0123,-0.0054,-23.4015,0.0123,14.3890,0.1880,10.2349,0.0143,-23.4558,0.0143,-23.4515,0.0143,-0.0043,-23.4515,0.0143
2MASXJ11025012-2335296,ESO502-G012,Hydra,165.7091,-23.5916,0.0117,Sc,0.5050,2.4550,0.0180,50.6100,22.0620,0.2690,10.4066,0.0134,-23.1146,0.0134,-23.0162,0.0166,-0.0984,-23.0162,0.0166,12.3190,0.1680,10.4016,0.0150,-23.1196,0.0150,-23.0288,0.0175,-0.0908,-23.0288,0.0175
2MASXJ11054978-2047275,ESO570-G002,Hydra,166.4572,-20.7910,0.0121,Sc,0.5930,2.4760,0.0150,52.4100,15.3720,0.1820,10.8028,0.0130,-22.7943,0.0130,-22.7218,0.0149,-0.0724,-22.7218,0.0149,9.3130,0.1760,10.7083,0.0206,-22.8887,0.0206,-22.8220,0.0217,-0.0667,-22.8220,0.0217
2MASXJ11070753-3710214,NGC3533,N3557,166.7814,-37.1726,0.0091,Sc,0.3010,2.6150,0.0230,39.3400,72.0950,0.7390,9.1050,0.0113,-23.8691,0.0113,-23.8677,0.0113,-0.0014,-23.8677,0.0113,39.3000,0.4560,9.1275,0.0128,-23.8467,0.0128,-23.8451,0.0128,-0.0016,-23.8451,0.0128
2MASXJ11105648-3559003,ESO377-G021,N3557,167.7356,-35.9834,0.0088,Sc,0.4560,2.4200,0.0210,37.8800,25.7060,0.3190,10.2285,0.0136,-22.6636,0.0136,-22.6106,0.0146,-0.0530,-22.6106,0.0146,16.1710,0.2890,10.0945,0.0195,-22.7976,0.0195,-22.7526,0.0200,-0.0450,-22.7526,0.0200
2MASXJ11111855-3652318,NGC3573,N3557,167.8274,-36.8755,0.0105,Sb,0.3990,2.4180,0.0170,45.4400,121.9600,1.2960,8.5756,0.0117,-24.7116,0.0117,-24.6538,0.0131,-0.0577,-24.6503,0.0131,63.6250,0.8070,8.6512,0.0139,-24.6360,0.0139,-24.5856,0.0148,-0.0504,-24.5716,0.0149
2MASXJ11150335-2823326,ESO438-G015,Hydra,168.7643,-28.3924,0.0100,Sc,0.4850,2.5220,0.0130,43.3800,37.4670,0.4310,9.8291,0.0127,-23.3574,0.0127,-23.3163,0.0133,-0.0411,-23.3163,0.0133,22.0300,0.2880,9.7669,0.0143,-23.4195,0.0143,-23.3748,0.0150,-0.0447,-23.3748,0.0150
2MASXJ11160095-3358047,ESO377-G031,N3557,169.0040,-33.9680,0.0107,Sa,0.4100,2.8000,0.0130,46.4100,23.7350,0.2730,10.3613,0.0126,-22.9717,0.0126,-22.9705,0.0126,-0.0012,-23.8308,0.0870,14.2250,0.2320,10.2902,0.0178,-23.0429,0.0178,-23.0401,0.0178,-0.0028,-24.0471,0.1023
2MASXJ11191748+2252558,UGC06333,A1367,169.8228,22.8822,0.0220,Sc,0.5820,2.3620,0.0380,96.1300,3.9970,0.0750,12.3066,0.0205,-22.6077,0.0205,-22.1636,0.0489,-0.4441,-22.1636,0.0489,2.3880,0.0920,12.2260,0.0419,-22.6883,0.0419,-22.3034,0.0569,-0.3849,-22.3034,0.0569
2MASXJ11210050+2120164,UGC06363,A1367,170.2506,21.3368,0.0208,Sc,0.4350,2.5260,0.0170,90.7900,14.6980,0.1740,10.8874,0.0130,-23.9028,0.0130,-23.8261,0.0151,-0.0767,-23.8261,0.0151,9.9860,0.1330,10.6686,0.0146,-24.1216,0.0146,-24.0391,0.0168,-0.0826,-24.0391,0.0168
2MASXJ11220776-3803569,ESO319-G016,N3557,170.5323,-38.0658,0.0085,Sc,0.4710,2.3710,0.0370,36.8000,12.0240,0.1600,11.0498,0.0146,-21.7795,0.0146,-21.6674,0.0184,-0.1120,-21.6674,0.0184,6.6520,0.1420,11.0561,0.0233,-21.7731,0.0233,-21.6702,0.0254,-0.1030,-21.6702,0.0254
2MASXJ11254627+1856233,UGC06437,A1367,171.4431,18.9401,0.0203,Sc,0.5060,2.4500,0.0110,88.2000,6.0030,0.0970,11.8565,0.0177,-22.8708,0.0177,-22.6800,0.0260,-0.1908,-22.6800,0.0260,3.5360,0.1000,11.7937,0.0308,-22.9336,0.0308,-22.7576,0.0354,-0.1760,-22.7576,0.0354
2MASXJ11280401-3632336,ESO378-G003,N3557,172.0167,-36.5427,0.0092,Sc,0.4540,2.5240,0.0160,39.5700,26.2660,0.3750,10.2006,0.0156,-22.7862,0.0156,-22.7789,0.0156,-0.0073,-22.7789,0.0156,15.7700,0.3190,10.1183,0.0221,-22.8685,0.0221,-22.8637,0.0221,-0.0048,-22.8637,0.0221
2MASXJ11284111+1943516,UGC06478,A1367,172.1715,19.7313,0.0205,Sb,0.4070,2.4710,0.0250,89.5300,4.6560,0.0650,12.1674,0.0153,-22.5925,0.0153,-22.4398,0.0216,-0.1526,-22.4831,0.0220,2.9210,0.0920,12.0436,0.0343,-22.7162,0.0343,-22.5668,0.0374,-0.1494,-22.6186,0.0377
NGC3697,NGC3697,A1367,172.2099,20.7951,0.0207,Sb,0.4300,2.7010,0.0180,90.0400,35.0290,0.3960,9.9759,0.0124,-24.7963,0.0124,-24.7909,0.0125,-0.0053,-25.0369,0.0276,19.9940,0.2930,9.9548,0.0160,-24.8173,0.0160,-24.8051,0.0161,-0.0122,-25.1425,0.0374
2MASXJ11301980-4103581,na,N3557,172.5822,-41.0663,0.0130,Sc,0.3430,2.4280,0.0290,56.4100,2.8570,0.0640,12.6189,0.0244,-21.1379,0.0244,-21.0898,0.0249,-0.0480,-21.0898,0.0249,1.6120,0.0520,12.6055,0.0351,-21.1513,0.0351,-21.1092,0.0353,-0.0420,-21.1092,0.0353
2MASXJ11324152+2026193,UGC06525,A1367,173.1732,20.4387,0.0213,Sb,0.8950,2.0830,0.1290,92.7600,14.7950,0.1790,10.9167,0.0133,-23.9201,0.0133,-21.1708,0.2752,-2.7493,Nan,Nan,8.6100,0.1580,10.8746,0.0200,-23.9622,0.0200,-21.6636,0.2307,-2.2986,Nan,Nan
2MASXJ11324973+4906020,2MASXJ11324973+4906020,A1314,173.2076,49.1004,0.0373,Sb,0.5720,2.5120,0.0260,164.6800,3.2390,0.0410,12.6149,0.0139,-23.4683,0.0139,-23.4632,0.0139,-0.0051,-23.5426,0.0160,1.7950,0.0370,12.6364,0.0225,-23.4468,0.0225,-23.4317,0.0225,-0.0151,-23.5344,0.0248
2MASXJ11332304+4902169,2MASXJ11332304+4902169,A1314,173.3460,49.0380,0.0321,Sb,0.5240,2.4230,0.0320,140.9800,2.9910,0.0370,12.6859,0.0136,-23.0599,0.0136,-23.0189,0.0142,-0.0410,-23.0198,0.0142,2.0860,0.0560,12.4538,0.0292,-23.2920,0.0292,-23.2188,0.0301,-0.0732,-23.2110,0.0301
2MASXJ11334201+2324454,UGC06544,A1367,173.4256,23.4128,0.0233,Sc,0.5630,2.6090,0.0270,101.9200,15.0700,0.1790,10.8662,0.0131,-24.1751,0.0131,-24.1515,0.0133,-0.0235,-24.1515,0.0133,8.9330,0.1630,10.7967,0.0199,-24.2446,0.0199,-24.2066,0.0203,-0.0380,-24.2066,0.0203
2MASXJ11335627+4919532,2MASXJ11335627+4919532,A1314,173.4845,49.3317,0.0325,Sb,0.7140,2.5120,0.0170,142.8100,1.4360,0.0310,13.4841,0.0235,-22.2897,0.0235,-22.2845,0.0235,-0.0052,-22.3638,0.0248,0.7980,0.0310,13.4983,0.0422,-22.2755,0.0422,-22.2598,0.0423,-0.0158,-22.3625,0.0435
2MASXJ11342908+4857032,MCG+08-21-059,A1314,173.6212,48.9509,0.0291,Sb,0.6560,2.3380,0.0610,127.7500,1.4530,0.0290,13.4620,0.0218,-22.0698,0.0218,-21.8562,0.0305,-0.2136,-21.7822,0.0314,0.9800,0.0520,13.2647,0.0576,-22.2671,0.0576,-22.0312,0.0623,-0.2359,-21.9179,0.0633
2MASXJ11344354-3712573,ESO378-G011,N3557,173.6818,-37.2162,0.0117,Sc,0.3590,2.2020,0.0370,50.7400,11.3490,0.1290,11.1202,0.0125,-22.4066,0.0125,-21.7267,0.0691,-0.6799,-21.7267,0.0691,7.5590,0.1220,10.9256,0.0176,-22.6012,0.0176,-21.9095,0.0714,-0.6917,-21.9095,0.0714
2MASXJ11345517+1606566,UGC06556,A1367,173.7302,16.1160,0.0166,Sc,0.2300,2.3870,0.0090,72.2000,3.3680,0.0750,12.4691,0.0243,-21.8236,0.0243,-21.4634,0.0434,-0.3601,-21.4634,0.0434,2.2160,0.0660,12.2860,0.0324,-22.0067,0.0324,-21.6855,0.0456,-0.3211,-21.6855,0.0456
2MASXJ11350158+5451018,na,UrsaMajor,173.7570,54.8505,0.0055,Sc,0.3540,2.1300,0.0980,23.5300,24.5300,0.5070,10.2753,0.0225,-21.5828,0.0225,-20.9417,0.0680,-0.6411,-20.9417,0.0680,13.3260,0.3970,10.2990,0.0324,-21.5591,0.0324,-21.0165,0.0632,-0.5425,-21.0165,0.0632
2MASXJ11350828+1557301,UGC06559,A1367,173.7848,15.9589,0.0193,Sc,0.2220,2.4080,0.0070,84.2000,2.9180,0.0440,12.6321,0.0165,-21.9945,0.0165,-21.7013,0.0336,-0.2931,-21.7013,0.0336,1.6130,0.0490,12.6372,0.0330,-21.9894,0.0330,-21.7353,0.0417,-0.2541,-21.7353,0.0417
2MASXJ11353379+2457359,SDSSJ113533.91+245745.3,A1367,173.8911,24.9630,0.0243,Sc,0.1980,2.5230,0.0120,105.9400,3.8720,0.0520,12.3448,0.0147,-22.7805,0.0147,-22.7020,0.0167,-0.0784,-22.7020,0.0167,2.3240,0.0630,12.2606,0.0295,-22.8647,0.0295,-22.7789,0.0307,-0.0858,-22.7789,0.0307
2MASXJ11353498+2030187,KUG1132+207,A1367,173.8958,20.5052,0.0234,Sc,0.6370,2.4890,0.0370,102.0300,4.6390,0.0700,12.1441,0.0165,-22.8995,0.0165,-22.7790,0.0204,-0.1205,-22.7790,0.0204,2.9700,0.0790,11.9912,0.0289,-23.0524,0.0289,-22.9341,0.0313,-0.1183,-22.9341,0.0313
2MASXJ11354391+4902158,MCG+08-21-065,A1314,173.9334,49.0379,0.0304,Sb,0.3800,2.5980,0.0330,133.2900,7.2010,1.4060,11.7268,0.2120,-23.8972,0.2120,-23.8961,0.2120,-0.0011,-24.0512,0.2126,4.9660,0.0840,11.5066,0.0185,-24.1174,0.0185,-24.1118,0.0185,-0.0056,-24.3213,0.0279
2MASXJ11362650+5811217,UGC06575,UrsaMajor,174.1104,58.1908,0.0081,Sc,0.2990,2.3030,0.0150,34.8000,9.4770,0.1110,11.3213,0.0129,-21.3866,0.0129,-21.3329,0.0140,-0.0537,-21.3329,0.0140,5.5880,0.0820,11.2550,0.0161,-21.4529,0.0161,-21.4091,0.0166,-0.0438,-21.4091,0.0166
2MASXJ11364797+5417372,na,UrsaMajor,174.2003,54.2934,0.0045,Sc,0.5240,2.4150,0.0350,19.1800,128.4410,1.3040,8.4796,0.0112,-22.9347,0.0112,-22.9284,0.0112,-0.0063,-22.9284,0.0112,75.1670,0.8970,8.4201,0.0131,-22.9941,0.0131,-22.9892,0.0131,-0.0049,-22.9892,0.0131
2MASXJ11365438+1958179,UGC06583,A1367,174.2266,19.9716,0.0227,Sa,0.7470,2.5800,0.0150,99.2200,15.8360,0.1780,10.8439,0.0124,-24.1391,0.0124,-24.1027,0.0129,-0.0364,-24.2547,0.0199,10.9980,0.1460,10.6235,0.0146,-24.3595,0.0146,-24.3094,0.0154,-0.0501,-24.5005,0.0245
2MASXJ11372321+4910409,2MASXJ11372321+4910409,A1314,174.3466,49.1783,0.0317,Sb,0.6680,2.3650,0.0420,139.3500,1.1540,0.0200,13.7182,0.0189,-22.0023,0.0189,-21.8677,0.0232,-0.1346,-21.8175,0.0238,0.6110,0.0180,13.7850,0.0320,-21.9355,0.0320,-21.7730,0.0359,-0.1625,-21.6932,0.0368
2MASXJ11373041+2223587,KUG1134+226,A1367,174.3767,22.3996,0.0240,Sc,0.5890,2.4530,0.0350,104.6900,5.1440,0.0710,12.0365,0.0151,-23.0631,0.0151,-22.8786,0.0239,-0.1845,-22.8786,0.0239,3.1880,0.0910,11.9175,0.0311,-23.1821,0.0311,-23.0104,0.0355,-0.1716,-23.0104,0.0355
NGC3769,NGC3769,UrsaMajor,174.4339,47.8928,0.0038,Sc,0.3310,2.5070,0.0110,16.3800,81.3510,15.8120,8.9735,0.2110,-22.0981,0.2110,-22.0970,0.2110,-0.0011,-22.0970,0.2110,48.5160,9.4740,8.8940,0.2120,-22.1776,0.2120,-22.1748,0.2120,-0.0027,-22.1748,0.2120
2M11391617+2025390,CGCG127-016,A1367,174.8174,20.4276,0.0352,Sa,0.6110,2.7431,0.0409,155.0000,11.5240,0.1180,11.2282,0.0113,-24.7235,0.0113,-24.7192,0.0113,-0.0042,-25.3963,0.0686,6.5210,0.1010,11.2436,0.0169,-24.7081,0.0169,-24.6973,0.0170,-0.0108,-25.4932,0.0814
2MASXJ11392024+5816015,na,UrsaMajor,174.8344,58.2672,0.0056,Sc,0.7400,2.2040,0.0220,24.2100,17.2300,0.2650,10.6704,0.0168,-21.2496,0.0168,-20.9633,0.0332,-0.2863,-20.9633,0.0332,10.0630,0.3880,10.6154,0.0419,-21.3045,0.0419,-21.0638,0.0483,-0.2407,-21.0638,0.0483
2MASXJ11392446+1932050,CGCG097-041,A1367,174.8519,19.5347,0.0196,Sb,0.7190,2.4830,0.0140,85.3300,7.1740,0.0930,11.6958,0.0142,-22.9597,0.0142,-22.8265,0.0195,-0.1333,-22.8803,0.0202,4.2270,0.0950,11.6401,0.0245,-23.0154,0.0245,-22.8841,0.0278,-0.1313,-22.9509,0.0286
2MASXJ11400684+5836473,na,UrsaMajor,175.0285,58.6129,0.0064,Sc,0.3290,2.3480,0.0120,27.4500,21.7490,0.2580,10.4173,0.0130,-21.7754,0.0130,-21.7598,0.0131,-0.0156,-21.7598,0.0131,11.7170,0.1590,10.4500,0.0149,-21.7427,0.0149,-21.7295,0.0149,-0.0132,-21.7295,0.0149
2MASXJ11404420+2225459,NGC3808NED01,A1367,175.1845,22.4294,0.0245,Sb,0.7030,2.5330,0.0650,107.0000,15.7600,0.2000,10.8565,0.0139,-24.2904,0.0139,-24.2208,0.0156,-0.0696,-24.3187,0.0184,9.4270,0.2000,10.7871,0.0231,-24.3598,0.0231,-24.2828,0.0244,-0.0771,-24.4115,0.0276
2MASXJ11404652+1716048,KUG1138+175,A1367,175.1939,17.2680,0.0232,Sc,0.5700,2.3050,0.0190,101.3900,1.5510,0.0310,13.3341,0.0218,-21.6958,0.0218,-20.9707,0.0757,-0.7251,-20.9707,0.0757,0.9900,0.0370,13.1844,0.0406,-21.8456,0.0406,-21.2498,0.0721,-0.5958,-21.2498,0.0721
2MASXJ11414322+1700284,CGCG097-058,A1367,175.4304,17.0079,0.0188,Sc,0.4620,2.4560,0.0330,82.0200,4.6050,0.0900,12.1407,0.0213,-22.4289,0.0213,-22.2521,0.0277,-0.1768,-22.2521,0.0277,2.6080,0.0690,12.1185,0.0288,-22.4511,0.0288,-22.2865,0.0332,-0.1646,-22.2865,0.0332
2MASXJ11422448+2007100,CGCG097-068,A1367,175.6022,20.1193,0.0206,Sc,0.6650,2.5670,0.0130,89.6200,18.8400,0.2190,10.6181,0.0128,-24.1439,0.0128,-24.1010,0.0135,-0.0429,-24.1010,0.0135,13.3410,0.2130,10.3543,0.0175,-24.4078,0.0175,-24.3524,0.0183,-0.0554,-24.3524,0.0183
2MASXJ11424520+2001558,CGCG097-072,A1367,175.6883,20.0322,0.0163,Sb,0.6600,2.4960,0.0100,70.7700,12.6920,0.1490,11.0678,0.0129,-23.1815,0.0129,-23.0678,0.0172,-0.1137,-23.1331,0.0184,7.5640,0.1190,10.9984,0.0172,-23.2508,0.0172,-23.1367,0.0206,-0.1141,-23.2196,0.0222
2MASXJ11430201+2356400,UGC06681,A1367,175.7587,23.9445,0.0240,Sb,0.4750,2.6140,0.0180,104.8300,15.6170,0.1870,10.8623,0.0132,-24.2401,0.0132,-24.2196,0.0133,-0.0205,-24.3888,0.0215,9.5100,0.1250,10.7729,0.0144,-24.3295,0.0144,-24.2969,0.0148,-0.0326,-24.5263,0.0273
2MASXJ11432271+1629081,UGC06686,A1367,175.8445,16.4855,0.0163,Sb,0.1750,2.5790,0.0230,70.5700,19.7540,0.2230,10.5862,0.0124,-23.6569,0.0124,-23.6215,0.0129,-0.0353,-23.7600,0.0189,11.1650,0.1490,10.5747,0.0146,-23.6684,0.0146,-23.6201,0.0154,-0.0482,-23.8060,0.0241
2MASXJ11434398+2016213,CGCG127-040,A1367,175.9333,20.2726,0.0242,Sa,0.4950,2.5690,0.0340,105.5700,11.4870,0.1300,11.1995,0.0125,-23.9182,0.0125,-23.8764,0.0131,-0.0418,-23.9930,0.0176,6.2010,0.0960,11.2537,0.0169,-23.8640,0.0169,-23.8099,0.0178,-0.0541,-23.9601,0.0233
2MASXJ11434911+1958063,UGC06697,A1367,175.9544,19.9686,0.0249,Sb,0.2320,2.7000,0.0220,109.0000,22.2280,0.2530,10.4838,0.0125,-24.7034,0.0125,-24.6965,0.0125,-0.0068,-24.9416,0.0275,14.3530,0.1830,10.3312,0.0140,-24.8560,0.0140,-24.8415,0.0141,-0.0144,-25.1776,0.0364
2MASXJ11435898+2004373,NGC3840,A1367,175.9958,20.0770,0.0218,Sc,0.8220,2.5350,0.0230,95.0200,16.3040,0.1910,10.7795,0.0129,-24.1096,0.0129,-24.0413,0.0146,-0.0682,-24.0413,0.0146,10.3510,0.1670,10.6331,0.0176,-24.2560,0.0176,-24.1768,0.0193,-0.0792,-24.1768,0.0193
2MASXJ11440188+1947043,KUG1141+200,A1367,176.0081,19.7847,0.0175,Sb,0.6600,2.2690,0.0250,75.9200,2.7870,0.0700,12.7176,0.0273,-21.6841,0.0273,-20.7523,0.0971,-0.9318,-20.6175,0.0980,1.6470,0.0550,12.6574,0.0363,-21.7443,0.0363,-20.9917,0.0836,-0.7526,-20.7927,0.0859
2MASXJ11444705+2007299,UGC06719,A1367,176.1961,20.1250,0.0244,Sa,0.7650,2.7570,0.0230,106.5000,22.6560,0.2590,10.4614,0.0126,-24.6753,0.0126,-24.6717,0.0126,-0.0036,-25.3936,0.0733,12.4290,0.2100,10.4983,0.0185,-24.6384,0.0185,-24.6287,0.0185,-0.0097,-25.4762,0.0867
2MASXJ11444919+1947419,NGC3860,A1367,176.2050,19.7950,0.0237,Sb,0.7030,2.6960,0.0190,103.3300,28.1520,0.3390,10.2256,0.0132,-24.8455,0.0132,-24.8387,0.0132,-0.0068,-25.0802,0.0275,15.8190,0.2210,10.2228,0.0153,-24.8483,0.0153,-24.8329,0.0154,-0.0154,-25.1641,0.0365
2MASXJ11445225+1927149,NGC3859,A1367,176.2175,19.4542,0.0221,Sb,0.4360,2.6000,0.0110,96.2000,16.0880,0.1830,10.8285,0.0125,-24.0873,0.0125,-24.0610,0.0128,-0.0263,-24.2179,0.0202,10.2090,0.1490,10.6936,0.0160,-24.2223,0.0160,-24.1831,0.0164,-0.0391,-24.3951,0.0268
2MASXJ11445486+1946349,CGCG097-125,A1367,176.2286,19.7764,0.0287,Sb,1.0000,2.7530,0.0340,125.7100,10.3610,0.1430,11.3244,0.0151,-24.1724,0.0151,-24.1674,0.0151,-0.0050,-24.4592,0.0329,6.4570,0.1300,11.2131,0.0220,-24.2838,0.0220,-24.2704,0.0220,-0.0134,-24.6723,0.0458
2MASXJ11450387+1958249,NGC3861,A1367,176.2661,19.9736,0.0204,Sb,0.5560,2.7160,0.0150,88.8000,44.3730,0.4950,9.7182,0.0123,-25.0238,0.0123,-25.0198,0.0123,-0.0041,-25.2789,0.0287,25.3930,0.3560,9.6946,0.0154,-25.0475,0.0154,-25.0351,0.0154,-0.0124,-25.3911,0.0388
2MASXJ11452963+1924007,NGC3867,A1367,176.3735,19.4002,0.0262,Sb,0.5500,2.6300,0.0910,114.5100,36.2770,0.4080,9.9576,0.0124,-25.3366,0.0124,-25.3202,0.0125,-0.0165,-25.5035,0.0222,18.8980,0.2670,10.0383,0.0155,-25.2559,0.0155,-25.2294,0.0157,-0.0265,-25.4786,0.0295
2MASXJ11454884+2037428,KUG1143+209A,A1367,176.4538,20.6286,0.0246,Sa,0.5230,2.4460,0.0330,107.6600,8.5680,0.1020,11.5178,0.0131,-23.6425,0.0131,-23.4437,0.0238,-0.1988,-23.1644,0.0367,5.4420,0.1050,11.3954,0.0210,-23.7648,0.0210,-23.5803,0.0280,-0.1845,-23.2744,0.0415
UGC6742,na,UrsaMajor,176.4861,50.1999,0.0039,Sb,0.6850,2.3180,0.0150,16.9000,20.1590,0.2300,10.5291,0.0125,-20.6104,0.0125,-20.5729,0.0131,-0.0375,-20.4813,0.0160,11.7510,0.1510,10.4763,0.0141,-20.6631,0.0141,-20.6320,0.0144,-0.0311,-20.4938,0.0200
2MASXJ11461218+2023297,NGC3884,A1367,176.5508,20.3916,0.0254,Sa,0.7160,2.7930,0.0290,111.0000,58.8530,0.6880,9.4286,0.0128,-25.7981,0.0128,-25.7953,0.0129,-0.0027,-26.6331,0.0848,33.2210,0.4630,9.4358,0.0153,-25.7908,0.0153,-25.7832,0.0153,-0.0077,-26.7642,0.0993
2MASXJ11464253+2357480,UGC06751,A1367,176.6772,23.9633,0.0224,Sc,0.3790,2.4440,0.0170,97.8400,7.1060,0.1530,11.6803,0.0235,-23.2722,0.0235,-23.0684,0.0311,-0.2039,-23.0684,0.0311,4.0470,0.0690,11.6521,0.0186,-23.3005,0.0186,-23.1107,0.0266,-0.1898,-23.1107,0.0266
2MASXJ11472824+1803131,CGCG097-151,A1367,176.8677,18.0537,0.0270,Sb,0.4440,2.5420,0.0110,118.1500,4.5860,0.0670,12.2026,0.0160,-23.1596,0.0160,-23.0974,0.0172,-0.0622,-23.2032,0.0202,2.5120,0.0620,12.2289,0.0269,-23.1333,0.0269,-23.0623,0.0278,-0.0710,-23.2022,0.0311
2MASXJ11473936+1956221,CGCG097-152,A1367,176.9140,19.9395,0.0268,Sc,0.4650,2.5870,0.0090,117.4400,9.7610,0.1170,11.3499,0.0132,-23.9992,0.0132,-23.9660,0.0136,-0.0332,-23.9660,0.0136,5.3230,0.0970,11.3702,0.0199,-23.9789,0.0199,-23.9317,0.0204,-0.0472,-23.9317,0.0204
2MASXJ11480340+2000228,CGCG097-155,A1367,177.0141,20.0064,0.0253,Sb,0.8850,2.6660,0.0900,110.4200,16.9740,0.1940,10.7782,0.0126,-24.4371,0.0126,-24.4275,0.0126,-0.0096,-24.6426,0.0249,8.9100,0.1430,10.8510,0.0175,-24.3643,0.0175,-24.3461,0.0176,-0.0182,-24.6400,0.0343
2MASXJ11480887+1254524,KUG1145+131,A1367,177.0367,12.9146,0.0219,Sc,0.6970,2.4420,0.0570,95.6600,3.1880,0.0610,12.5487,0.0209,-22.3550,0.0209,-22.1483,0.0294,-0.2066,-22.1483,0.0294,1.9350,0.1050,12.4517,0.0590,-22.4519,0.0590,-22.2654,0.0618,-0.1865,-22.2654,0.0618
2MASXJ11482749+2109231,CGCG127-056,A1367,177.1145,21.1566,0.0240,Sb,0.5590,2.5390,0.0140,104.9900,11.6240,0.1310,11.1860,0.0124,-23.9198,0.0124,-23.8550,0.0140,-0.0648,-23.9582,0.0174,7.2700,0.1090,11.0684,0.0164,-24.0373,0.0164,-23.9648,0.0179,-0.0725,-24.1010,0.0225
2MASXJ11492343+3946195,na,UrsaMajor,177.3476,39.7718,0.0050,Sa,0.2400,2.0610,0.0570,21.3400,9.1420,0.1050,11.3858,0.0126,-20.2601,0.0126,-19.1421,0.1125,-1.1180,Nan,Nan,5.9220,0.1470,11.2233,0.0270,-20.4227,0.0270,-19.4514,0.1008,-0.9713,-17.7175,0.2006
